Ppd_D1,NLP3_3B,Plant_height_[cm],Spike_length_[cm],Spikelets_per_spike,Tiller_number,Internode_1_length_[cm],Internode_2_length_[cm],Internode_3_length_[cm],Internode_4_length_[cm],Internode_5_length_[cm],Internode_6_length_[cm],Spike_weight_[g],Culm_weight_[g],Number_of_grains_per_spike,Grain_weight_per_spike_[g],Grain_weight_per_plant_[ln(g)],Thousand_kernel_weight_[g],Time_before_heading_[days],Time_before_anthesis_[days],Spike_density,Grains_in_spikelet,Internode_number,Harvest_index
bb,GG,49.5,6.5,,1.0,15.0,13.0,7.5,5.0,2.5,,1.11,0.33,25.0,0.8,-0.2231435513142097,32.0,58.0,60,,,5.0,0.5555555555555555
bb,GG,66.0,8.0,,1.0,28.5,12.5,9.0,5.5,3.0,,1.77,0.4,36.0,1.35,0.3001045924503382,37.5,58.0,60,,,5.0,0.6221198156682028
bb,GG,68.0,8.0,,4.0,30.0,15.0,7.5,5.0,2.5,,1.72,0.49,30.0,1.32,1.105256831386778,44.0,58.0,60,,,5.0,0.5972850678733032
bb,GG,59.0,6.0,,3.0,24.0,15.0,7.0,6.0,1.5,,0.76,0.39,18.0,0.57,0.9122827104766161,31.66666666666667,58.0,60,,,5.0,0.4956521739130434
bb,GG,74.5,9.0,15.0,4.0,,17.5,7.0,4.5,,,,,49.0,,1.708377860289004,44.48979591836735,58.0,60,,,4.0,
bb,GG,67.5,8.5,15.0,2.0,27.0,12.5,9.5,6.5,3.5,,2.19,0.66,43.0,1.75,1.11514159061932,40.69767441860465,58.0,60,17.64705882352941,2.866666666666667,5.0,0.6140350877192983
bb,GG,58.5,5.5,,2.0,27.0,11.0,7.0,6.0,2.0,,0.93,0.41,22.0,0.72,0.5653138090500605,32.72727272727273,58.0,60,,,5.0,0.5373134328358209
bb,GG,61.5,6.5,,2.0,31.5,13.0,,5.0,,,0.93,0.4,24.0,0.7,0.6523251860396901,29.16666666666667,58.0,60,,,4.0,0.5263157894736842
bb,GG,50.0,8.0,,2.0,21.0,13.0,,3.0,,,1.42,0.43,32.0,1.15,0.5988365010887039,35.9375,58.0,60,,,4.0,0.6216216216216216
bb,GG,60.0,6.5,,3.0,26.5,11.5,9.0,4.5,2.0,,1.22,0.43,23.0,0.95,0.6471032420585384,41.30434782608695,58.0,60,,,5.0,0.5757575757575758
aa,GG,,7.5,14.0,2.0,15.0,10.0,,,,,0.74,0.38,8.0,0.33,-0.3710636813908321,41.25,60.0,62,18.66666666666667,,4.0,
aa,GG,56.5,8.0,15.0,2.0,22.5,13.0,7.5,6.5,,,0.86,0.6,,0.13,-0.6348782724359695,32.5,60.0,62,18.75,,4.0,
aa,GG,57.0,8.0,15.0,2.0,23.5,9.0,8.5,5.0,2.0,,1.55,0.8,35.0,1.09,0.4510756193602167,31.14285714285714,60.0,62,18.75,2.333333333333333,5.0,0.4638297872340426
aa,GG,42.0,8.0,17.0,2.0,,10.0,8.5,5.0,,,1.4,0.74,23.0,0.84,0.2151113796169455,36.52173913043478,60.0,62,21.25,1.352941176470588,4.0,
aa,GG,57.5,8.0,15.0,2.0,23.0,10.5,9.0,5.0,2.0,,2.09,0.72,42.0,1.62,0.6471032420585385,38.57142857142857,60.0,62,18.75,2.8,5.0,0.5765124555160144
aa,GG,62.0,8.0,16.0,2.0,24.0,13.0,,8.0,4.0,,1.87,0.81,43.0,1.38,0.5709795465857378,32.09302325581395,60.0,62,20.0,2.6875,5.0,0.5149253731343283
aa,GG,48.0,,,1.0,26.0,10.0,,,,,0.31,0.27,10.0,0.14,,,60.0,62,,,4.0,
aa,GG,,4.5,,1.0,,,,,1.5,,0.44,0.48,7.0,0.18,,25.71428571428572,60.0,62,,,5.0,
aa,GG,62.0,8.5,16.0,1.0,31.0,12.0,7.5,,0.5,,1.96,0.72,45.0,1.45,0.371563556432483,32.22222222222222,60.0,62,18.82352941176471,2.8125,5.0,0.541044776119403
aa,GG,75.5,6.5,,1.0,,15.0,10.0,5.5,2.0,,0.5,,17.0,0.16,,,60.0,62,,,5.0,
aa,GG,53.0,6.0,15.0,2.0,28.5,9.0,6.5,3.5,,,0.79,0.28,15.0,0.57,0.6626879730752367,38.0,60.0,62,25.0,1.0,4.0,0.5327102803738317
aa,GG,53.5,7.0,14.0,1.0,22.5,10.0,9.5,4.0,1.5,,1.6,0.45,31.0,1.28,0.2468600779315258,41.29032258064516,60.0,62,20.0,2.214285714285714,5.0,0.6243902439024389
aa,GG,48.5,6.0,14.0,1.0,20.0,10.0,8.0,3.5,,,0.86,0.31,13.0,0.55,-0.5978370007556204,42.30769230769231,60.0,62,23.33333333333333,0.9285714285714286,4.0,0.4700854700854701
aa,GG,42.0,5.0,,1.0,19.0,,7.5,,,,0.55,0.25,8.0,0.3,,37.5,60.0,62,,,4.0,
aa,GG,56.0,7.0,,1.0,22.5,15.0,6.5,4.5,,,0.9,0.64,20.0,0.47,-0.7550225842780328,,60.0,62,,,4.0,
aa,GG,41.5,5.0,,1.0,16.0,10.0,7.0,3.5,,,0.91,0.4,16.0,0.58,-0.5447271754416722,36.25,60.0,62,,,4.0,0.4427480916030534
aa,GG,55.0,8.0,15.0,1.0,28.5,8.5,7.0,4.0,,,0.84,0.56,10.0,0.36,-1.021651247531981,36.0,60.0,62,18.75,,4.0,
aa,GG,57.0,7.0,15.0,1.0,22.0,11.5,11.0,,3.0,,1.87,0.56,37.0,1.46,0.378436435720245,39.45945945945946,60.0,62,21.42857142857143,2.466666666666667,5.0,0.6008230452674896
aa,GG,62.0,9.0,16.0,3.0,22.5,12.5,9.0,6.0,4.0,,,0.87,52.0,,1.108562619521278,43.26923076923077,60.0,62,17.77777777777778,,5.0,
aa,GG,55.0,7.5,,2.0,19.5,11.5,7.5,5.5,3.5,,1.02,0.53,13.0,0.56,0.2231435513142098,43.07692307692308,60.0,62,,,5.0,
aa,GG,,7.5,15.0,2.0,15.5,,6.0,3.5,,,0.96,0.38,15.0,0.61,-0.2231435513142097,40.66666666666666,60.0,62,20.0,1.0,4.0,0.455223880597015
aa,GG,51.0,6.0,,2.0,23.5,14.0,,3.0,,,0.36,0.3,6.0,0.18,-1.021651247531981,30.0,60.0,62,,,4.0,
aa,GG,61.0,7.0,14.0,3.0,27.5,12.0,6.5,6.0,2.5,,0.7,0.55,10.0,0.39,1.169381359556317,39.0,60.0,62,20.0,0.7142857142857143,5.0,
aa,GG,61.0,8.5,17.0,3.0,24.0,13.0,8.0,5.5,1.0,,2.02,,30.0,1.44,1.118414915964289,48.0,60.0,62,20.0,1.764705882352941,5.0,
aa,GG,59.0,8.0,16.0,2.0,23.5,10.0,8.5,5.0,3.0,,1.77,0.79,35.0,1.27,0.3364722366212129,36.28571428571428,60.0,62,20.0,2.1875,5.0,0.49609375
aa,GG,42.0,7.0,16.0,2.0,,10.0,8.0,5.0,2.5,,0.98,0.5,14.0,0.5,-0.2876820724517809,35.71428571428572,60.0,62,22.85714285714286,0.875,5.0,
bb,HG,52.0,7.0,15.0,2.0,20.0,10.0,10.0,6.0,,,1.8,0.61,27.0,1.32,0.5933268452777344,48.88888888888889,60.0,71,21.42857142857143,1.8,4.0,0.5477178423236514
bb,HG,58.0,7.0,17.0,3.0,19.0,11.0,10.5,7.0,3.5,,1.56,0.57,27.0,1.07,0.6780335427498972,39.62962962962963,60.0,62,24.28571428571428,1.588235294117647,5.0,0.5023474178403756
bb,HG,73.0,6.5,14.0,3.0,31.5,14.0,,6.5,3.5,,1.8,0.72,33.0,1.38,1.211940973975113,41.81818181818182,60.0,62,21.53846153846154,2.357142857142857,5.0,0.5476190476190476
bb,HG,64.0,7.0,17.0,3.0,22.5,13.5,11.0,6.0,4.0,,2.26,0.79,36.0,1.8,1.490654376444134,50.0,60.0,71,24.28571428571428,2.117647058823529,5.0,0.5901639344262296
bb,HG,60.0,8.0,17.0,3.0,16.5,12.5,,7.5,5.0,,2.06,0.77,31.0,1.53,1.456286732939926,49.35483870967742,60.0,71,21.25,1.823529411764706,5.0,0.5406360424028268
bb,HG,65.5,7.0,16.0,,25.0,16.5,7.0,7.5,2.5,,0.92,0.51,10.0,0.49,1.232560261177849,49.0,60.0,62,22.85714285714286,,5.0,
bb,HG,44.0,7.0,17.0,1.0,21.0,9.0,6.0,,,,0.54,0.32,6.0,0.18,,30.0,60.0,71,24.28571428571428,,4.0,
bb,HG,49.5,6.0,,1.0,21.0,,9.0,5.5,1.5,,0.97,0.28,13.0,0.68,-0.3856624808119846,,60.0,62,,,5.0,0.544
bb,HG,49.0,7.0,17.0,2.0,17.0,10.0,8.5,5.5,1.0,,1.34,0.39,21.0,1.01,0.3920420877760237,48.09523809523809,60.0,71,24.28571428571428,1.235294117647059,5.0,0.5838150289017341
bb,HG,44.0,7.5,15.0,1.0,17.0,10.5,,4.5,,,1.59,0.39,28.0,1.2,0.1823215567939546,42.85714285714285,60.0,71,20.0,1.866666666666667,4.0,0.6060606060606061
bb,HG,49.0,6.0,,1.0,15.0,9.0,8.5,6.5,4.5,,1.28,0.33,27.0,1.04,0.03922071315328133,38.51851851851852,60.0,71,,,5.0,0.6459627329192547
bb,HG,58.5,6.5,14.0,1.0,20.5,12.0,10.5,6.0,3.5,,1.79,0.61,34.0,1.48,0.3920420877760237,43.52941176470588,60.0,71,21.53846153846154,2.428571428571428,5.0,0.6166666666666667
bb,HG,47.5,6.5,15.0,1.0,16.5,10.0,7.5,5.0,2.0,,1.74,0.44,29.0,1.32,0.2776317365982796,45.51724137931034,60.0,71,23.07692307692308,1.933333333333333,5.0,0.6055045871559633
bb,HG,46.0,6.0,,1.0,20.0,,6.5,5.5,,,0.97,0.32,17.0,0.68,-0.3856624808119846,40.0,60.0,71,,,4.0,0.5271317829457365
bb,GG,60.0,8.0,,,20.0,12.5,9.5,6.5,4.0,,2.42,0.79,44.0,1.93,1.935859813201812,43.86363636363637,60.0,71,,,5.0,0.6012461059190031
bb,HG,56.5,7.0,16.0,1.0,19.5,10.5,9.5,6.5,4.0,,1.67,0.55,31.0,1.32,0.2776317365982796,42.58064516129032,60.0,71,22.85714285714286,1.9375,5.0,0.5945945945945947
bb,HG,61.0,7.0,16.0,2.0,29.0,10.0,8.0,6.0,1.0,,1.18,0.41,22.0,0.88,0.4510756193602166,40.0,60.0,71,22.85714285714286,1.375,5.0,0.5534591194968554
bb,HG,63.5,6.0,,2.0,24.5,14.5,7.5,6.5,4.5,,0.89,0.69,14.0,0.56,-0.4942963218147799,40.0,60.0,71,,,5.0,
bb,HG,,6.0,17.0,1.0,,9.0,6.0,5.0,,,0.6,0.34,12.0,0.38,-0.9675840262617056,31.66666666666667,60.0,71,,0.7058823529411765,4.0,0.4042553191489362
bb,AG,56.5,7.0,15.0,,23.0,10.5,7.5,5.5,2.5,,1.43,0.5,21.0,1.03,0.8241754429663495,49.04761904761905,60.0,62,21.42857142857143,1.4,5.0,0.533678756476684
bb,HG,51.5,7.0,16.0,2.0,19.5,,9.0,6.0,3.0,,1.78,0.49,31.0,1.43,0.7654678421395714,46.12903225806452,60.0,71,22.85714285714286,1.9375,5.0,0.6299559471365639
bb,HG,62.0,7.5,18.0,3.0,21.0,13.5,10.5,6.5,4.0,,1.98,0.7,34.0,1.58,1.321755839982319,46.47058823529412,60.0,71,24.0,1.888888888888889,5.0,0.5895522388059702
bb,HG,60.0,8.0,16.0,,27.0,8.5,8.5,5.5,3.0,,0.58,0.62,,0.06,0.488580014818671,30.0,60.0,62,20.0,,5.0,
bb,HG,51.0,6.0,14.0,3.0,24.0,10.5,,5.0,1.0,,1.03,0.49,18.0,0.69,0.8415671856782185,38.33333333333334,60.0,71,23.33333333333333,1.285714285714286,5.0,0.4539473684210526
bb,HG,58.0,6.5,14.0,3.0,26.0,12.0,6.5,5.5,2.0,,0.63,0.4,7.0,0.31,-0.4462871026284195,44.28571428571428,60.0,62,21.53846153846154,,5.0,
bb,HG,52.0,6.5,14.0,3.0,20.5,15.0,6.5,4.0,,,1.41,0.43,23.0,1.02,0.5128236264286637,44.34782608695652,60.0,71,21.53846153846154,1.642857142857143,4.0,0.5543478260869565
bb,HG,57.5,6.5,15.0,2.0,19.0,10.5,10.0,6.5,,,1.51,0.46,24.0,1.06,0.4317824164255378,44.16666666666666,60.0,71,23.07692307692308,1.6,5.0,0.5380710659898478
bb,HG,53.5,5.5,,2.0,20.5,14.0,6.0,6.5,,,0.5,0.32,,0.25,-0.2744368457017603,50.0,60.0,62,,,4.0,
bb,HG,55.0,6.5,15.0,2.0,21.0,10.0,10.5,5.0,2.0,,1.42,0.48,25.0,1.11,0.6418538861723948,44.4,60.0,71,23.07692307692308,1.666666666666667,5.0,0.5842105263157895
bb,HG,55.0,5.5,,4.0,22.5,16.0,6.5,4.5,,,0.46,0.3,6.0,0.28,0.3987761199573678,46.66666666666666,60.0,62,,,4.0,
bb,HG,56.0,7.5,18.0,2.0,22.0,13.0,7.5,,1.0,,2.0,0.65,31.0,1.48,0.887891257352457,47.74193548387097,60.0,71,24.0,1.722222222222222,5.0,0.5584905660377358
bb,HG,55.5,7.0,15.0,2.0,26.5,15.0,,3.0,,,0.57,0.33,6.0,0.29,-0.08338160893905114,48.33333333333334,60.0,62,21.42857142857143,,4.0,
aa,AA,68.5,8.0,16.0,4.0,30.0,15.5,8.5,5.0,2.0,,2.38,0.72,46.0,1.84,1.308332819650179,40.0,52.0,54,20.0,2.875,5.0,0.5935483870967743
aa,AA,60.5,7.0,15.0,3.0,23.5,14.5,8.0,5.5,2.0,,1.44,0.47,27.0,1.03,1.015230679729058,38.14814814814815,52.0,54,21.42857142857143,1.8,5.0,0.5392670157068064
aa,AA,68.5,8.0,15.0,4.0,28.0,15.5,9.0,6.0,3.0,,2.22,0.68,43.0,1.65,1.601808885269609,38.37209302325581,52.0,54,18.75,2.866666666666667,5.0,0.5689655172413792
aa,AA,61.0,7.5,16.0,1.0,28.5,13.5,7.0,4.5,,,1.92,0.55,38.0,1.43,0.3576744442718159,37.63157894736842,52.0,54,21.33333333333333,2.375,4.0,0.5789473684210527
aa,AA,,7.5,15.0,2.0,,19.0,10.0,7.0,4.0,,2.09,0.81,37.0,1.59,0.9593502213346021,42.97297297297298,52.0,54,20.0,2.466666666666667,5.0,0.5482758620689656
aa,AA,51.5,6.5,15.0,2.0,22.5,12.5,6.0,4.5,,,1.24,0.46,22.0,0.99,0.7227059828014898,45.0,52.0,54,23.07692307692308,1.466666666666667,4.0,0.5823529411764706
aa,AA,54.0,8.5,18.0,2.0,13.5,16.0,11.0,6.0,,,1.95,0.6,43.0,1.54,0.7514160886839212,35.81395348837209,52.0,54,21.17647058823529,2.388888888888889,4.0,0.603921568627451
aa,AA,56.0,6.0,14.0,2.0,24.0,9.5,8.0,6.5,2.0,,1.17,0.32,24.0,0.87,0.3220834991691132,36.25,52.0,54,23.33333333333333,1.714285714285714,5.0,0.5838926174496645
aa,AA,70.5,6.5,14.0,4.0,,17.0,8.5,5.0,,,1.57,0.53,30.0,1.14,1.305626458052436,38.0,52.0,54,21.53846153846154,2.142857142857143,4.0,0.5428571428571428
aa,AA,64.5,7.0,15.0,2.0,31.5,11.0,9.5,5.5,1.0,,1.78,0.48,33.0,1.29,0.7030975114131134,39.09090909090909,52.0,54,21.42857142857143,2.2,5.0,0.5707964601769913
aa,AA,71.0,7.0,16.0,3.0,31.0,15.5,10.5,6.0,2.0,,1.77,0.62,32.0,1.25,1.050821624831761,39.0625,52.0,54,22.85714285714286,2.0,5.0,0.5230125523012552
aa,AA,,8.0,18.0,2.0,29.0,17.0,,,,,2.17,0.77,40.0,1.62,0.9669838461896731,40.5,52.0,54,22.5,2.222222222222222,5.0,0.5510204081632654
aa,AA,69.5,7.5,15.0,1.0,28.5,15.0,10.0,6.0,3.0,,2.0,0.73,34.0,1.38,0.3220834991691132,40.58823529411764,52.0,54,20.0,2.266666666666667,5.0,0.5054945054945055
aa,AA,,8.0,16.0,1.0,32.0,16.5,11.0,7.5,3.0,,2.09,0.77,39.0,1.46,0.378436435720245,37.43589743589744,52.0,54,20.0,2.4375,5.0,0.5104895104895105
aa,AA,63.0,7.0,15.0,1.0,28.0,12.5,9.0,6.5,0.5,,1.73,0.57,32.0,1.24,0.2151113796169455,38.75,52.0,54,21.42857142857143,2.133333333333333,5.0,0.5391304347826087
aa,AA,,6.0,,1.0,,12.5,7.0,5.0,1.0,,0.87,0.25,21.0,0.63,-0.4620354595965587,30.0,52.0,54,,,5.0,0.5625
aa,AA,71.0,8.5,17.0,,31.0,14.0,9.0,5.5,3.5,,2.52,0.85,43.0,1.72,,40.0,52.0,54,20.0,2.529411764705882,5.0,0.5103857566765578
aa,AA,65.5,5.5,,1.0,22.0,13.5,,8.0,4.5,,0.99,0.36,20.0,0.7,-0.3566749439387324,35.0,52.0,54,,,5.0,0.5185185185185185
aa,AA,68.5,5.5,15.0,4.0,29.0,17.0,8.5,7.5,1.0,,1.04,0.41,22.0,0.8,1.388791241318478,36.36363636363637,52.0,54,,1.466666666666667,5.0,0.5517241379310345
aa,AA,70.0,7.0,17.0,2.0,26.5,18.0,,6.0,1.5,,1.58,0.65,30.0,1.11,0.5933268452777344,37.0,52.0,54,24.28571428571428,1.764705882352941,5.0,0.4977578475336323
aa,AA,66.0,6.0,,1.0,26.0,16.5,10.0,6.5,2.0,,1.07,0.46,25.0,0.87,-0.1392620673335077,34.8,52.0,54,,,5.0,0.5686274509803921
aa,AA,68.0,9.0,,4.0,30.0,10.0,,7.0,1.5,,2.1,0.66,36.0,1.45,1.33500106673234,40.27777777777778,52.0,54,,,5.0,0.5253623188405796
aa,AA,69.0,7.0,14.0,3.0,27.0,14.5,8.5,8.0,4.0,,1.47,0.53,28.0,1.1,0.8919980393051107,39.28571428571428,52.0,54,20.0,2.0,5.0,0.55
aa,AA,74.0,7.5,,3.0,25.0,19.5,,7.5,3.0,,2.19,0.83,40.0,1.55,1.169381359556317,38.75,52.0,54,,,5.0,0.5132450331125827
aa,AA,73.5,7.0,17.0,3.0,28.0,18.0,11.0,7.5,2.5,,1.48,0.55,25.0,1.04,0.8544153281560676,41.6,52.0,54,24.28571428571428,1.470588235294118,5.0,0.5123152709359605
aa,AA,75.0,7.5,17.0,4.0,26.5,19.5,9.0,7.5,,,1.94,,36.0,1.29,1.311031876619344,35.83333333333334,52.0,54,22.66666666666667,2.117647058823529,5.0,
aa,AA,,8.0,17.0,3.0,31.5,,11.0,7.5,4.0,,2.46,,44.0,1.81,1.33500106673234,41.13636363636363,52.0,54,21.25,2.588235294117647,5.0,
aa,AA,,7.5,15.0,1.0,27.0,18.0,,,,,2.21,,41.0,1.62,0.4824261492442928,39.51219512195122,52.0,54,20.0,2.733333333333333,5.0,
aa,AA,65.0,6.5,15.0,3.0,24.0,15.0,11.0,6.0,3.0,,1.34,0.55,29.0,0.99,0.5709795465857378,34.13793103448276,52.0,54,23.07692307692308,1.933333333333333,5.0,0.5238095238095237
aa,AA,62.5,7.0,17.0,2.0,24.5,15.0,8.5,6.5,1.0,,1.36,0.48,26.0,0.96,0.1222176327242491,36.92307692307692,52.0,54,24.28571428571428,1.529411764705882,5.0,0.5217391304347826
aa,AA,68.5,7.5,15.0,3.0,,14.5,7.0,5.0,,,1.94,0.64,34.0,1.39,1.258460989610006,40.88235294117647,52.0,54,20.0,2.266666666666667,4.0,0.5387596899224806
aa,AA,62.0,6.5,16.0,4.0,,19.0,11.0,,5.0,,1.53,0.55,34.0,1.28,1.033184483345654,37.64705882352941,52.0,54,24.61538461538462,2.125,5.0,0.6153846153846154
aa,AA,66.0,6.0,15.0,2.0,25.0,14.5,9.0,7.0,4.0,,1.53,0.44,29.0,1.1,0.3852624007906451,37.93103448275862,52.0,52,25.0,1.933333333333333,5.0,0.5583756345177665
aa,AA,64.5,7.0,16.0,4.0,23.5,16.0,9.0,6.5,2.5,,2.08,0.67,35.0,1.54,1.401182973613641,44.0,52.0,52,22.85714285714286,2.1875,5.0,0.56
aa,AA,55.0,7.5,16.0,,22.0,14.0,6.5,5.0,,,2.67,0.68,51.0,2.11,1.950186705822573,41.37254901960785,52.0,52,21.33333333333333,,4.0,0.6298507462686567
aa,AA,56.5,6.0,,2.0,24.5,11.5,6.5,5.0,3.0,,1.62,0.53,32.0,1.22,0.9122827104766164,38.125,52.0,52,,,5.0,0.5674418604651161
aa,AA,64.5,7.0,16.0,1.0,27.5,16.5,7.5,5.0,1.5,,2.26,0.64,47.0,1.81,0.5933268452777344,38.51063829787234,52.0,52,22.85714285714286,2.9375,5.0,0.6241379310344828
aa,AA,50.5,6.5,15.0,3.0,,15.0,9.0,7.0,4.5,,1.5,0.5,30.0,1.13,0.8458682675776092,37.66666666666666,52.0,52,23.07692307692308,2.0,5.0,0.565
aa,AA,42.0,7.5,15.0,3.0,,10.0,8.0,5.0,2.0,,1.46,0.62,46.0,1.0,0.7275486072772779,,52.0,52,20.0,3.066666666666667,5.0,0.4807692307692307
aa,AA,60.0,7.0,17.0,3.0,23.0,12.0,8.0,6.0,4.0,,2.5,0.75,48.0,1.92,1.026041595833274,40.0,52.0,52,24.28571428571428,2.823529411764706,5.0,0.5907692307692307
aa,AA,45.0,5.0,,3.0,23.0,9.0,,3.5,,,0.72,0.21,23.0,0.55,-0.02020270731751947,,52.0,52,,,4.0,0.5913978494623657
aa,AA,65.0,8.0,18.0,4.0,25.5,14.5,9.0,6.5,2.5,,2.63,0.7,52.0,2.09,1.677096560907915,40.19230769230769,52.0,52,22.5,2.888888888888889,5.0,0.6276276276276276
aa,AA,65.0,7.0,16.0,4.0,29.0,11.5,9.0,6.5,2.0,,2.48,0.76,46.0,1.97,1.340250422618484,42.82608695652174,52.0,52,22.85714285714286,2.875,5.0,0.6080246913580246
aa,AA,48.0,7.5,14.0,3.0,20.0,11.5,,3.5,,,1.8,0.5,35.0,1.34,0.6259384308664954,38.28571428571428,52.0,52,18.66666666666667,2.5,4.0,0.582608695652174
aa,AA,47.0,7.0,,2.0,22.5,11.0,,,,,1.41,0.5,27.0,1.01,0.5128236264286637,37.4074074074074,52.0,52,,,4.0,0.5287958115183247
aa,AA,52.5,7.0,15.0,3.0,21.0,14.0,6.5,4.0,,,1.92,0.52,37.0,1.49,1.007957920399979,40.27027027027027,52.0,52,21.42857142857143,2.466666666666667,4.0,0.610655737704918
aa,AA,49.0,7.0,14.0,,18.0,12.5,7.0,3.5,1.5,,1.66,0.44,38.0,1.32,1.348073148299693,34.73684210526316,52.0,52,20.0,2.714285714285714,5.0,0.6285714285714286
aa,AA,52.0,6.0,,4.0,22.0,12.0,,4.5,2.5,,1.77,0.48,35.0,1.38,1.396244691973059,39.42857142857143,52.0,52,,,5.0,0.6133333333333333
aa,AA,52.5,7.0,14.0,4.0,25.0,11.0,,4.0,,,2.23,0.63,44.0,1.73,0.9932517730102834,39.31818181818182,52.0,52,20.0,,4.0,0.6048951048951049
aa,AA,55.0,7.0,,2.0,21.0,11.0,7.5,5.5,4.0,,1.94,0.54,38.0,1.47,0.9555114450274362,38.68421052631579,52.0,52,,,5.0,0.592741935483871
aa,AA,44.0,6.5,14.0,4.0,13.0,11.5,6.0,5.0,2.5,,1.29,0.34,27.0,0.97,0.7561219797213337,35.92592592592592,52.0,52,21.53846153846154,1.928571428571429,5.0,0.5950920245398772
aa,AA,,5.5,,2.0,,8.5,,3.5,,,0.72,,17.0,0.56,-0.1508228897345835,32.94117647058823,52.0,52,,,4.0,
aa,AA,53.0,5.5,,4.0,26.5,11.0,6.0,4.5,,,1.12,0.36,30.0,0.84,0.9555114450274363,28.0,52.0,52,,,4.0,0.5675675675675675
aa,AA,61.0,6.5,,4.0,23.5,14.5,7.0,6.5,3.0,,1.67,0.54,29.0,1.26,1.413423028508143,43.44827586206897,52.0,52,,,5.0,0.5701357466063348
aa,AA,64.0,7.5,18.0,4.0,24.5,15.0,9.0,6.5,2.0,,2.37,0.67,45.0,1.87,1.532556868098143,41.55555555555556,52.0,52,24.0,2.5,5.0,0.6151315789473685
aa,AA,46.0,6.0,,2.0,17.5,11.5,6.0,5.0,,,1.47,0.39,29.0,1.09,0.5596157879354227,37.58620689655172,52.0,52,,,4.0,0.5860215053763441
aa,AA,59.0,7.0,16.0,2.0,24.0,13.5,7.0,4.5,2.5,,2.44,0.7,47.0,1.95,0.887891257352457,41.48936170212766,52.0,52,22.85714285714286,2.9375,5.0,0.6210191082802549
aa,AA,42.5,5.0,,3.0,19.0,10.0,,4.0,,,0.54,,12.0,0.34,-0.5447271754416719,28.33333333333333,52.0,52,,,4.0,
aa,AA,,5.0,,1.0,23.0,10.5,,,,,0.3,0.17,6.0,0.09,,,52.0,52,,,2.0,
aa,AA,52.0,6.5,,1.0,23.5,12.5,6.0,4.0,,,1.42,0.44,27.0,1.1,0.09531017980432493,40.74074074074074,52.0,52,,,4.0,0.5913978494623657
aa,AA,49.0,5.5,,1.0,23.0,11.5,,3.5,,,1.54,0.43,31.0,1.25,0.2231435513142098,40.32258064516129,52.0,52,,,4.0,0.6345177664974619
aa,AA,47.0,5.0,,1.0,25.5,,,4.0,,,0.48,0.22,13.0,0.35,-1.049822124498678,26.92307692307692,52.0,52,,,4.0,0.5
aa,AA,45.0,6.0,,1.0,23.5,9.0,,,,,0.83,0.31,22.0,0.62,-0.4780358009429998,28.18181818181818,52.0,52,,,4.0,0.543859649122807
aa,AA,42.0,5.5,,1.0,19.5,9.5,,,,,0.84,0.26,38.0,0.62,-0.4780358009429998,,52.0,52,,,4.0,0.5636363636363636
aa,AA,42.5,6.0,,3.0,23.0,8.5,,,,,0.78,0.25,18.0,0.54,0.418710334858185,30.0,52.0,52,,,3.0,0.5242718446601942
aa,AA,59.0,7.0,16.0,,21.5,13.5,8.5,6.0,2.5,,1.98,0.48,37.0,1.57,1.940179474346328,42.43243243243244,52.0,52,22.85714285714286,2.3125,5.0,0.6382113821138212
aa,AA,64.0,8.0,15.0,3.0,27.5,14.5,7.5,5.5,2.0,,2.0,0.77,36.0,1.45,1.467874348112314,40.27777777777778,52.0,52,18.75,2.4,5.0,0.5234657039711191
aa,AA,56.0,6.0,,3.0,21.5,12.5,7.5,6.0,3.0,,1.46,0.4,31.0,1.16,0.7561219797213337,37.41935483870968,52.0,52,,,5.0,0.6236559139784946
aa,AA,53.5,7.0,15.0,2.0,21.5,12.0,7.5,5.5,,,1.45,0.36,30.0,1.14,0.4446858212614456,38.0,52.0,52,21.42857142857143,2.0,4.0,0.6298342541436464
aa,AA,64.0,7.0,14.0,2.0,29.0,14.0,8.0,5.0,2.0,,1.86,0.59,36.0,1.37,0.7514160886839212,38.05555555555556,52.0,52,20.0,2.571428571428572,5.0,0.5591836734693878
aa,AA,53.5,6.5,14.0,1.0,23.0,11.5,6.0,4.5,2.0,,1.74,0.44,35.0,1.33,0.2851789422336625,38.0,52.0,52,21.53846153846154,2.5,5.0,0.6100917431192661
aa,AA,58.0,6.5,15.0,3.0,23.5,14.5,7.0,5.0,2.0,,1.29,0.44,25.0,0.92,0.6830968447064438,36.8,50.0,52,23.07692307692308,1.666666666666667,5.0,0.5317919075144509
aa,AA,66.0,8.0,17.0,2.0,26.5,13.5,9.5,6.5,2.5,,2.48,0.82,46.0,1.92,1.134622726191143,41.73913043478261,50.0,52,21.25,2.705882352941177,5.0,0.5818181818181818
aa,AA,67.5,7.0,15.0,,29.5,15.0,8.5,5.5,1.5,,1.78,0.67,37.0,1.32,1.506297153514587,35.67567567567568,50.0,52,21.42857142857143,2.466666666666667,5.0,0.5387755102040817
aa,AA,52.5,6.0,,2.0,21.5,13.5,6.0,5.5,,,1.26,0.4,24.0,0.92,0.2311117209633866,38.33333333333334,50.0,52,,,4.0,0.5542168674698795
aa,AA,58.5,6.5,,2.0,22.5,14.5,,5.5,3.5,,1.54,0.47,27.0,1.18,0.6205764877251098,43.7037037037037,50.0,52,,,5.0,0.5870646766169154
